EventID,POCA_X,POCA_Y,POCA_Z,scattering
1466,-132.94651267682985,-529.6759784516817,-496.7596464064585,0.008915314701586715
1468,-651.6963489381471,-69.3681835500247,421.9155236661561,0.014556076490814676
1469,-912.7391980944501,-83.64007029491091,19.058245321112338,0.027016972936976157
1472,458.5003218789502,-806.1306354705571,386.56735903089805,0.015067093645346873
1473,-784.4285180232107,-428.0887118421176,-290.1454978538286,0.02381625260857901
1474,598.440886318062,-185.68764384866586,-150.80267580264268,0.0396810255478941
1475,961.4454198994097,-667.175691409155,-139.34328838435005,0.013243691342710093
1476,-171.80577397030717,24.31393197937905,28.10128547245074,0.03528186143258966
1477,676.8943629290758,-554.3696577942943,210.8371955343194,0.005776430919823072
1478,453.3341819259574,420.15753433330076,190.95868192427713,0.0067325987266088905
1479,100.8929168444763,477.285248762023,-273.6834312816388,0.02136406299521172
1480,-397.0467267095959,-154.73893738216816,-327.33113114833503,0.012284908785584324
1481,-896.3160408191916,682.5357832329314,-369.1608553979853,0.007737489653560224
1482,293.80570750881964,-131.1776322261832,-215.0609394646521,0.02969000411037949
1484,-769.1039944074264,-19.356885359211198,208.16979801625507,0.01795962219515993
1485,139.91477929077473,281.24908288092536,99.13740502958865,0.019841419870726282
1487,169.64614784689041,611.558729052919,-27.296205568428377,0.03600352401743306
1488,134.28971412889393,335.35987575191757,-127.312223005914,0.023680958747768398
1489,-942.4848558885253,482.39032722859054,-86.66126658284804,0.013840404279725518
1490,728.9682380973788,559.265534635807,212.95938310760272,0.024268097601641597
1492,-11.856411168862342,-805.7076144854964,46.740075819348135,0.027442585557067817
1493,-807.0997207895822,-294.3947399980008,274.9030626307781,0.014599401274634409
1495,-957.7628739831546,-238.69607605482045,-437.53444719816935,0.021570155271484308
1498,-861.9188638315904,753.3368606121951,2.243575199267184,0.02237406648381836
1499,-526.9167483681754,-27.78672819620597,88.20251086226324,0.007795637532335684
1500,-265.78851880002867,634.7713218330241,-83.34463271933129,0.011255812454619653
1501,780.1843451930099,-315.4351634899068,-268.51010505647105,0.021086929080743767
1502,-514.4955200576055,-701.4843424795447,23.622549481856197,0.01622209705438464
1503,-777.46709779152,588.9938845609469,194.88783090695807,0.029731603949762
1504,203.56642574157542,716.0246222787953,-97.02542726979044,0.026338072929720582
1505,-126.3203962720868,-238.17574705729794,-5.677449595014139,0.018233880123719133
1506,-54.55709917317854,831.2870487488736,13.23883203962032,0.007482740893371045
1507,153.09931316281956,-716.8017118670332,50.74410072557657,0.01909325786453329
1508,862.825227761729,848.2099366684266,-73.12750593649508,0.022082000856395056
1509,204.20755747807686,-682.1223446367006,-244.0245976748502,0.0224406428669102
1510,-664.4998323991151,321.4324682856003,-162.12311937195022,0.009221449690193404
1511,-856.5383134006117,-536.1478959321362,471.64698394605347,0.008266915032145857
1512,678.8489124925707,-526.5367835080219,8.839409918006197,0.018184209302882115
1513,643.2829020345835,-214.22160981570175,-205.25128739480738,0.016128935788483484
1514,92.48175214783595,-303.82175949289797,167.12721171085133,0.006759771880666009
1515,851.0664420087728,352.36583247081,-345.82684782839016,0.02992874760707591
1516,-174.22489646050698,-942.4448167527607,-156.30875873789353,0.02313061271293216
1517,-389.77243014271187,-956.1429673235382,12.55898100972945,0.00425124207658225
1518,980.2205895684328,551.0807735989072,24.762435913998274,0.015051972249795535
1519,-455.77786855706404,437.51756902751237,18.187885062033445,0.02752118384637312
